

MESSAGE: Pygame initialized for simulation.

RUN: run status: enemy: 5; fitness: 47.24539590051204; player life: 0; enemy life: 40.0; time: 858

RUN: run status: enemy: 5; fitness: 86.4649241594004; player life: 30.40000000000026; enemy life: 0; time: 717

RUN: run status: enemy: 5; fitness: 83.53476365051567; player life: 2.8000000000002343; enemy life: 0; time: 850

RUN: run status: enemy: 5; fitness: 84.63741210781069; player life: 12.40000000000023; enemy life: 0; time: 737

RUN: run status: enemy: 5; fitness: 84.26038476250677; player life: 8.200000000000232; enemy life: 0; time: 706

RUN: run status: enemy: 5; fitness: 74.19538547993737; player life: 0; enemy life: 10.0; time: 902

RUN: run status: enemy: 5; fitness: 74.15625005099378; player life: 0; enemy life: 10.0; time: 938

RUN: run status: enemy: 5; fitness: 85.9105811617378; player life: 24.400000000000247; enemy life: 0; time: 685

RUN: run status: enemy: 5; fitness: 56.36668156671962; player life: 0; enemy life: 30.0; time: 760

RUN: run status: enemy: 5; fitness: 56.14564549774498; player life: 0; enemy life: 30.0; time: 948

RUN: run status: enemy: 5; fitness: 47.17998363532587; player life: 0; enemy life: 40.0; time: 916

RUN: run status: enemy: 5; fitness: 84.53803963399749; player life: 12.40000000000023; enemy life: 0; time: 814

RUN: run status: enemy: 5; fitness: 38.25224472101789; player life: 1.6000000000002341; enemy life: 50.0; time: 1000

RUN: run status: enemy: 5; fitness: 74.12476791272343; player life: 0; enemy life: 10.0; time: 968

RUN: run status: enemy: 5; fitness: 65.36143221083348; player life: 0; enemy life: 20.0; time: 764

RUN: run status: enemy: 5; fitness: 56.31413905293164; player life: 0; enemy life: 30.0; time: 801

RUN: run status: enemy: 5; fitness: 65.26540834002705; player life: 0; enemy life: 20.0; time: 841

RUN: run status: enemy: 5; fitness: 47.25124045250832; player life: 0; enemy life: 40.0; time: 853

RUN: run status: enemy: 5; fitness: 38.09524923003816; player life: 0; enemy life: 50.0; time: 997

RUN: run status: enemy: 5; fitness: 65.1393363285517; player life: 0; enemy life: 20.0; time: 954

RUN: run status: enemy: 5; fitness: 83.3395853089166; player life: 1.000000000000234; enemy life: 0; time: 863

RUN: run status: enemy: 5; fitness: 87.51675303646651; player life: 39.40000000000028; enemy life: 0; time: 616

RUN: run status: enemy: 5; fitness: 38.14881507250626; player life: 0; enemy life: 50.0; time: 945

RUN: run status: enemy: 5; fitness: 65.1372420869486; player life: 0; enemy life: 20.0; time: 956

RUN: run status: enemy: 5; fitness: 84.55164528605326; player life: 12.40000000000023; enemy life: 0; time: 803

RUN: run status: enemy: 5; fitness: 56.85224472101789; player life: 7.600000000000232; enemy life: 30.0; time: 1000

